id,userName,userImage,date,url,score,title,text
gp:AOqpTOEh1JW_0U828PJKkvyU2DlroHqtkB6LRrafFLAv9JQkanyueZVTpkR2ykvmE9yknMpKUCYQnFWGWnRQVg,Gaurav Verma,https://lh3.googleusercontent.com/a-/AAuE7mBFxnTg-Hkq0GvLyH7gPT1EILrdnQShtABEwt_PXA=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPRWgxSldfMFU4MjhQSktrdnlVMkRscm9IcXRrQjZMUnJhZkZMQXY5SlFrYW55dWVaVlRwa1IyeWt2bUU5eWtuTXBLVUNZUW5GV0dXblJRVmc,5,,gre8
gp:AOqpTOHVgnSnXyQ6vpXJk4lnjPlIERxi4KUnP_sCgKKfkC9TeVa2dLXgnYHKiNmR3xdljDdU5mN7-eAvQCpZ3A,amit kumar,https://lh3.googleusercontent.com/a-/AAuE7mCegC3v3zukbezCSNdIa7sH8FuWYQJaE5WOEXC-RA=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSFZnblNuWHlRNnZwWEprNGxualBsSUVSeGk0S1VuUF9zQ2dLS2ZrQzlUZVZhMmRMWGduWUhLaU5tUjN4ZGxqRGRVNW1ONy1lQXZRQ3BaM0E,4,,good app to know people around you....
gp:AOqpTOFT0v9-rhI2VuHSRaSu65Cv6cPbMgJt3KmeTMqNNU3TciahY-4u94grt8WSZpVdWapWueJl2EVB7QsxiQ,vickyavgstd vickyavgstd,https://lh3.googleusercontent.com/a-/AAuE7mCOSXAenuxV7quY6Bbb1UEdvYiVbhzGqbpsKWcbqg=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPRlQwdjktcmhJMlZ1SFNSYVN1NjVDdjZjUGJNZ0p0M0ttZVRNcU5OVTNUY2lhaFktNHU5NGdydDhXU1pwVmRXYXBXdWVKbDJFVkI3UXN4aVE,5,,Good. I have not found any date yet.
gp:AOqpTOH372BZ1FQmiMP8_zuaWuZuI1ypQrkQkBkrZs_UHuWKufaKMwyii1siIfZGpXFkQTzroT9iTxhsvKdpVQ,GOPAL SHARMA,https://lh3.googleusercontent.com/a-/AAuE7mAFUaiVe1cMV8JqMkTUUw82u7uz-jXyjenNAXiy0Q=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSDM3MkJaMUZRbWlNUDhfenVhV3VadUkxeXBRcmtRa0JrclpzX1VIdVdLdWZhS013eWlpMXNpSWZaR3BYRmtRVHpyb1Q5aVR4aHN2S2RwVlE,5,,don't know
gp:AOqpTOHn-fGZeeHlx1xPYwvEhPiwVl9yLHsINIuwviPJ6BuWn80Vt3-Cf17nvSLkJwB-mt-mjY4a8sZViYrVvw,Imran Khan,https://lh3.googleusercontent.com/a-/AAuE7mAPB0KGk8lzmIWcfiTwX8NkHu9GuQT2x_PwcDBsxw=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSG4tZkdaZWVIbHgxeFBZd3ZFaFBpd1ZsOXlMSHNJTkl1d3ZpUEo2QnVXbjgwVnQzLUNmMTdudlNMa0p3Qi1tdC1talk0YThzWlZpWXJWdnc,5,,awesome
gp:AOqpTOH5V3REl5gXSFeIMVQXzecSdGEfoTqlp0rOno5U-xPqwYTjQMM6FvN0bvNZSiafMIuyL6IH4fOzDdgK-g,,https://lh3.googleusercontent.com/a-/AAuE7mAgu_BfIuBMB74ntcmh5mewW6zl7R5AWHDKitAy=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSDVWM1JFbDVnWFNGZUlNVlFYemVjU2RHRWZvVHFscDByT25vNVUteFBxd1lUalFNTTZGdk4wYnZOWlNpYWZNSXV5TDZJSDRmT3pEZGdLLWc,3,,i can't find any young boy bz all r uncles😂
gp:AOqpTOHnVDZnn6gkjdUpeLq40h7ivjnwC0TPEAo6O-LO2s0A1P07oy0JaAC35VxwTp8B4AWcgohs4TE95_RmOg,manoj tomar,https://lh3.googleusercontent.com/a-/AAuE7mBi2n8xwvNpqyxAqJGTryH3R2tpCSd6RPvm5UHr_A=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSG5WRFpubjZna2pkVXBlTHE0MGg3aXZqbndDMFRQRUFvNk8tTE8yczBBMVAwN295MEphQUMzNVZ4d1RwOEI0QVdjZ29oczRURTk1X1JtT2c,1,,not a good app
gp:AOqpTOFekx_PX5tzwIvwgL7EoXprmaI-zAkcKitAdDrrpE2Ip45oncy0Ctj-9CiY5Ahdx1Q6lnuGrYvVu1KagA,Farhan Shakir,https://lh3.googleusercontent.com/a-/AAuE7mAQTs1sGd50RgPoWXxHPv-LWfmeqw-kEUkRWvYo=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPRmVreF9QWDV0endJdndnTDdFb1hwcm1hSS16QWtjS2l0QWREcnJwRTJJcDQ1b25jeTBDdGotOUNpWTVBaGR4MVE2bG51R3JZdlZ1MUthZ0E,5,,nice
gp:AOqpTOHO7pFtRDI321y5e7OnEXfUiDyv0SWaNM9YAIXbr4ghJfKiGnCCkyWhNirxkLOz32lf9n8qsswNI0xtMQ,,https://lh3.googleusercontent.com/a-/AAuE7mAVOrQWxLOPIixtUZwoC2-sLKvIt9jyfrsAorMkmw=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSE83cEZ0UkRJMzIxeTVlN09uRVhmVWlEeXYwU1dhTk05WUFJWGJyNGdoSmZLaUduQ0NreVdoTmlyeGtMT3ozMmxmOW44cXNzd05JMHh0TVE,5,,osm thanks
gp:AOqpTOGN7tcCKm0BvxwsjcsBjtqlzdCJXT_-oikL9gUOgGRa9rd7TC7DixLfM522iXdd1NR9B2OVIxWZlxgT8g,Carlos Ademir,https://lh6.googleusercontent.com/-Er3Zsc8LSK4/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNwqFt1HS3bwMTVvRppV1TMl1lYoA/w96-h96-p/photo.jpg,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPR043dGNDS20wQnZ4d3NqY3NCanRxbHpkQ0pYVF8tb2lrTDlnVU9nR1JhOXJkN1RDN0RpeExmTTUyMmlYZGQxTlI5QjJPVkl4V1pseGdUOGc,5,,Olá
gp:AOqpTOHqQ2JsdccjzOPXAURL3DNS6hvy8FDiEHFYdUT1kFegmk6hR_OVVjcIwGb_h-yZiCGrPT2koyICgrUdGQ,GAMER aditya,https://lh3.googleusercontent.com/a-/AAuE7mBnydzRjKHTEbUDqN0eORcoKQn_7M-9oDWr6T8Z8w=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSHFRMkpzZGNjanpPUFhBVVJMM0ROUzZodnk4RkRpRUhGWWRVVDFrRmVnbWs2aFJfT1ZWamNJd0diX2gteVppQ0dyUFQya295SUNnclVkR1E,5,,nice
gp:AOqpTOHquz0YpR-SJV2aBYpERSvVv4uWWS4QYbltW3pczKIjmflfEO8-HildlgBE_zn-NlHe2WRd8ozUQJiBAw,Suraj Kale,https://lh3.googleusercontent.com/a-/AAuE7mCUdZo3xFsh_8qiBoCnVu5dpGgj0AHhmSc0Wt4RQA=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSHF1ejBZcFItU0pWMmFCWXBFUlN2VnY0dVdXUzRRWWJsdFczcGN6S0lqbWZsZkVPOC1IaWxkbGdCRV96bi1ObEhlMldSZDhvelVRSmlCQXc,5,,like it
gp:AOqpTOHHgg-8JhTeRrGJjuX2zEiscjlzd0y5VKZ5n4XqiUiUXz9aNpyEmua_GfWjtXKfSLllOjuT0WU7qDqwug,Ashfaque shah,https://lh3.googleusercontent.com/a-/AAuE7mCog8r4CioA07s-vMtDQA9BMMOMrJ0QVj284urTeg=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSEhnZy04SmhUZVJyR0pqdVgyekVpc2NqbHpkMHk1VktaNW40WHFpVWlVWHo5YU5weUVtdWFfR2ZXanRYS2ZTTGxsT2p1VDBXVTdxRHF3dWc,1,,Don't use this app cos only waste of money.
gp:AOqpTOHLOfAseuMgkLy_vduv6cR2yaSPs42SwWq2zV7mWsSeJfULizQBGRkiI0AhNKiiux-3QNZ9QlgAdAylbQ,Ross Venter,https://lh6.googleusercontent.com/-kddAB-erLGY/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNlZvK18Ed5I6hl24XY2KAy-_kdIA/w96-h96-p/photo.jpg,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSExPZkFzZXVNZ2tMeV92ZHV2NmNSMnlhU1BzNDJTd1dxMnpWN21Xc1NlSmZVTGl6UUJHUmtpSTBBaE5LaWl1eC0zUU5aOVFsZ0FkQXlsYlE,1,,Complete waste of time. Just loads 'n loads to infinity.
gp:AOqpTOH3yZVHx1n8UpjfPmpw3sYtZFFbQ_GxYt4E2PO3NOIya8To3esijDSNuc4y_HnLiuerdkU-VYcYaIFZzQ,,https://lh6.googleusercontent.com/-9B4JQabFTMg/AAAAAAAAAAI/AAAAAAAAAAA/11kgfF46UZo/w96-h96-p/photo.jpg,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSDN5WlZIeDFuOFVwamZQbXB3M3NZdFpGRmJRX0d4WXQ0RTJQTzNOT0l5YThUbzNlc2lqRFNOdWM0eV9IbkxpdWVyZGtVLVZZY1lhSUZaelE,5,,good very good
gp:AOqpTOGcigL-s6lMUse9y00tPK5k3nldxJjzSdckwT5Bu61HN5BlrgMWbkjXiieffsgcfj7-FA88sEzXSl0enw,aman gangwar,https://lh3.googleusercontent.com/a-/AAuE7mDWZXtmofBFWq1ZJCyvnbmLq9YzRdt_KO-Rd_VQkg=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPR2NpZ0wtczZsTVVzZTl5MDB0UEs1azNubGR4Smp6U2Rja3dUNUJ1NjFITjVCbHJnTVdia2pYaWllZmZzZ2NmajctRkE4OHNFelhTbDBlbnc,1,,"very bad experience , always problem in adding card to pay , even my friend told me the same that he also faced the same problem . why you (happen) receiving the payment through google unable to make payment hooe u reply and solve this issue"
gp:AOqpTOF9lC6LtowS4l4Ww2-iNednPGET28VjISjztpEykP5-k0HQ252ZgOVUVicvnYbswOdNp_OSAXvT_h3KSQ,Danny Kwak,https://lh3.googleusercontent.com/a-/AAuE7mCR1pWvxYNCb1pcXoidyOJrJ2pvbgPsQ1xS5vVyzw=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPRjlsQzZMdG93UzRsNFd3Mi1pTmVkblBHRVQyOFZqSVNqenRwRXlrUDUtazBIUTI1MlpnT1ZVVmljdm5ZYnN3T2ROcF9PU0FYdlRfaDNLU1E,1,,"I purchased a month to get 10 hellos, but I get 5 hellos everyday lol I really appreciate that scam me :) . so maybe 10 hellos for only 1 year package lmao."
gp:AOqpTOFaax_9Of_BrUPbku6RExgrCScOMlQWRGrjgW1R_exKEg5GL4CYt4yFYt2a56qEyfa0rKW8dmB2ZNkFfQ,Aakash vir Chhibber,https://lh5.googleusercontent.com/-cjE6uwCZ7dI/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNq7e8EYXGTwKa6Xd6t3EqSuEGfTg/w96-h96-p/photo.jpg,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPRmFheF85T2ZfQnJVUGJrdTZSRXhnckNTY09NbFFXUkdyamdXMVJfZXhLRWc1R0w0Q1l0NHlGWXQyYTU2cUV5ZmEwcktXOGRtQjJaTmtGZlE,5,,excellent
gp:AOqpTOHPAdJ71mSQXaBHn4ZFO9pQYeG33fKg9lWLLzf4GJUX1yBoMn6e_Ewfn7talr3M94kfZnvLusuQB2zjYA,,https://lh3.googleusercontent.com/a-/AAuE7mCWOk6waXmqjdE3QqQ_uZXyr4b2Z480WtenhMGdtQ=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSFBBZEo3MW1TUVhhQkhuNFpGTzlwUVllRzMzZktnOWxXTEx6ZjRHSlVYMXlCb01uNmVfRXdmbjd0YWxyM005NGtmWm52THVzdVFCMnpqWUE,2,,not bad
gp:AOqpTOHWJBTYRbIo1hg4msEdM_oGscJFs_e9nDF-RUu8VPO7Ua0awLfnzjsiswsFWrhpOFZib0-qezC7Hoj0KA,,https://lh5.googleusercontent.com/-WSbPIizzgVU/AAAAAAAAAAI/AAAAAAAAAAA/ICvmLlCSSp4/w96-h96-p/photo.jpg,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSFdKQlRZUmJJbzFoZzRtc0VkTV9vR3NjSkZzX2U5bkRGLVJVdThWUE83VWEwYXdMZm56anNpc3dzRldyaHBPRlppYjAtcWV6QzdIb2owS0E,5,,awesome
gp:AOqpTOGatngWh90GIK5IWcqEL6HlMVtqSDlVR4bhKq_MR27tUGdVHLZyWhXGeTfjWwJ7mcI2FbFgMtHrtCtdpw,shubham more,https://lh5.googleusercontent.com/-Yq0b4UTQqhE/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNiyIr01_ftT220iqDqMjY1BiFZNg/w96-h96-p/photo.jpg,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPR2F0bmdXaDkwR0lLNUlXY3FFTDZIbE1WdHFTRGxWUjRiaEtxX01SMjd0VUdkVkhMWnlXaFhHZVRmald3SjdtY0kyRmJGZ010SHJ0Q3RkcHc,5,,awesome
gp:AOqpTOEElRj7eeyx8lqPB0XQGYpcNsbb7L8S7n5krsZbaEmLxRajnTPNt98KU1NC92XKVwuj4C2_H65eA1hOfQ,Deepak Kumar,https://lh3.googleusercontent.com/a-/AAuE7mCB4O9120QlKvxPNJyxgwRS248BHx3ZmJA9LjxRvw=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPRUVsUmo3ZWV5eDhscVBCMFhRR1lwY05zYmI3TDhTN241a3JzWmJhRW1MeFJham5UUE50OThLVTFOQzkyWEtWd3VqNEMyX0g2NWVBMWhPZlE,5,,Best apps
gp:AOqpTOEM22xZTYIPLtLyr-VbpsTEtCOzI54vf4z3NXoKqAEmPq6hr4-hPt-A66UP5gPEs6jBK3NE2hI1luyj2g,HALL OF FAMERS LORD,https://lh3.googleusercontent.com/a-/AAuE7mBO0bX0H18klyK1epqCDsYSd96BvSW1RvAaFMaa1A=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPRU0yMnhaVFlJUEx0THlyLVZicHNURXRDT3pJNTR2ZjR6M05Yb0txQUVtUHE2aHI0LWhQdC1BNjZVUDVnUEVzNmpCSzNORTJoSTFsdXlqMmc,5,,GOOD BUT ITS AWESOME 👌👍👌👍
gp:AOqpTOHu_eaaZwCSLbNaYTAN73Bj3E7OJiSsWFAZBcbaW0djBn3hNIs6YNLoVSbN4LYw-sq6zUwWK-kWMugnJw,Ravi Cheedella,https://lh3.googleusercontent.com/a-/AAuE7mC_34ZvGrE4O44EJV3UV6BUUK5hL8jVHZsucwDJdw=w96-h96-p,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPSHVfZWFhWndDU0xiTmFZVEFONzNCajNFN09KaVNzV0ZBWkJjYmFXMGRqQm4zaE5JczZZTkxvVlNiTjRMWXctc3E2elV3V0sta1dNdWduSnc,2,,i don't think if it really works...coz i never had a message from another person
gp:AOqpTOGZRGQX3IEnkvgh6KSTfBGIDkQXMtI3EgeuUjaUAohefV8HhupNWXQgbCNUcHtX99utpeHtz6HTHSKIEg,,https://lh4.googleusercontent.com/-p-m0m6-YGZw/AAAAAAAAAAI/AAAAAAAAAAA/77MOm0d-U0Q/w96-h96-p/photo.jpg,"February 13, 2019",https://play.google.com/store/apps/details?id=com.ftw_and_co.happn&reviewId=Z3A6QU9xcFRPR1pSR1FYM0lFbmt2Z2g2S1NUZkJHSURrUVhNdEkzRWdldVVqYVVBb2hlZlY4SGh1cE5XWFFnYkNOVWNIdFg5OXV0cGVIdHo2SFRIU0tJRWc,5,,nice
